Date,AAPL UW Equity,MSFT UW Equity,AMZN UW Equity,GOOGL UW Equity,GOOG UW Equity,BRK/B UN Equity,FB UW Equity,JNJ UN Equity,JPM UN Equity,XOM UN Equity,WMT UN Equity,V UN Equity,BAC UN Equity,UNH UN Equity,PFE UN Equity,WFC UN Equity,VZ UN Equity,PG UN Equity,CVX UN Equity,T UN Equity,INTC UW Equity,CSCO UW Equity,HD UN Equity,MA UN Equity,KO UN Equity,BA UN Equity,MRK UN Equity,ORCL UN Equity,DIS UN Equity,CMCSA UW Equity,PEP UW Equity,C UN Equity,MCD UN Equity,PM UN Equity,DWDP UN Equity,ABBV UN Equity,NFLX UW Equity,ABT UN Equity,MDT UN Equity,NVDA UW Equity,AMGN UW Equity,NKE UN Equity,ADBE UW Equity,MO UN Equity,LLY UN Equity,MMM UN Equity,IBM UN Equity,HON UN Equity,UNP UN Equity,ACN UN Equity,UTX UN Equity,COST UW Equity,CRM UN Equity,PYPL UW Equity,AVGO UW Equity,TMO UN Equity,UPS UN Equity,AXP UN Equity,TXN UW Equity,GILD UW Equity,SBUX UW Equity,BKNG UW Equity,LMT UN Equity,LIN UN Equity,FOXA UW Equity,FOX UW Equity,BMY UN Equity,GS UN Equity,USB UN Equity,NEE UN Equity,CHTR UW Equity,CVS UN Equity,MS UN Equity,LOW UN Equity,WBA UW Equity,COP UN Equity,CAT UN Equity,GE UN Equity,ANTM UN Equity,DHR UN Equity,AMT UN Equity,SLB UN Equity,TJX UN Equity,QCOM UW Equity,AET UN Equity,CME UW Equity,KHC UW Equity,BLK UN Equity,BIIB UW Equity,BDX UN Equity,ADP UW Equity,MDLZ UW Equity,SCHW UN Equity,SYK UN Equity,PNC UN Equity,EOG UN Equity,DUK UN Equity,ISRG UW Equity,CB UN Equity,CSX UW Equity,FDX UN Equity,SPG UN Equity,INTU UW Equity,AGN UN Equity,OXY UN Equity,ESRX UW Equity,CL UN Equity,GD UN Equity,RTN UN Equity,BSX UN Equity,CI UN Equity,CELG UW Equity,EL UN Equity,GM UN Equity,NOC UN Equity,HCA UN Equity,ILMN UW Equity,BK UN Equity,SO UN Equity,D UN Equity,SPGI UN Equity,DE UN Equity,HUM UN Equity,MPC UN Equity,NSC UN Equity,VRTX UW Equity,ECL UN Equity,CCI UN Equity,PSX UN Equity,ZTS UN Equity,TGT UN Equity,ICE UN Equity,MET UN Equity,MU UW Equity,MMC UN Equity,ITW UN Equity,EXC UN Equity,EMR UN Equity,COF UN Equity,PGR UN Equity,PLD UN Equity,ATVI UW Equity,CTSH UW Equity,CCL UN Equity,MAR UW Equity,AON UN Equity,PRU UN Equity,HPQ UN Equity,BBT UN Equity,DAL UN Equity,SHW UN Equity,AIG UN Equity,KMI UN Equity,REGN UW Equity,WM UN Equity,STZ UN Equity,ROST UW Equity,KMB UN Equity,F UN Equity,VLO UN Equity,AEP UN Equity,LYB UN Equity,PSA UN Equity,FIS UN Equity,APD UN Equity,SYY UN Equity,TRV UN Equity,AFL UN Equity,BAX UN Equity,AMAT UW Equity,VFC UN Equity,ADI UW Equity,ALL UN Equity,EW UN Equity,FISV UW Equity,SRE UN Equity,ETN UN Equity,JCI UN Equity,MNST UW Equity,EQIX UW Equity,DG UN Equity,ROP UN Equity,RHT UN Equity,WMB UN Equity,HAL UN Equity,ADSK UW Equity,LUV UN Equity,MCO UN Equity,APC UN Equity,CNC UN Equity,STI UN Equity,EBAY UW Equity,ORLY UW Equity,YUM UN Equity,BHGE UN Equity,TEL UN Equity,ALXN UW Equity,APH UN Equity,STT UN Equity,CXO UN Equity
2015-12-10,5927991,9962755,892940,507878,576457,1129090,3706057,2201539,5465804,6541597,3099224,3552527,18725847,1041753,11870560,4637223,2484082,2288723,4766881,9918569,5154135,7390008,1139909,914271,3441061,813876,3408706,4789673,1770527,4564998,#N/A,5594102,1701984,1172752,3984753,1975241,2000801,2010248,1417454,1334151,1147752,869180,1430512,1254409,873774,768711,1112887,1248780,1161940,634440,2168409,1020039,430248,2019080,952484,273585,801533,1489082,1884169,2430616,1945244,128184,194974,360814,3307230,846522,1722407,477005,2550701,517786,282720,954746,3134158,757087,867672,3272170,1512206,10316035,319235,986063,444142,2266930,899866,4020464,363851,580376,1425691,94351,556282,228372,605617,3085642,1412701,286894,499486,1262975,1001702,107756,820468,#N/A,583395,257158,608804,562896,1688841,954526,821207,193138,299279,2170900,352757,1029936,686497,2420415,433263,608058,366408,1915777,947230,654420,231019,703245,107283,1309717,412476,565140,198603,438021,801019,693752,1689677,80217,1918775,2974202,948198,475419,1622096,1743506,744501,714115,695061,1614729,961273,836098,477752,217326,851373,6134148,1062097,2720687,84530,2205100,12278208,187968,431757,149407,985271,318884,7799479,1531451,1063212,747591,152008,422166,1003870,877813,608264,901408,792821,3561608,420512,957048,662509,320442,715484,205867,1166374,1103728,699480,201225,691033,101217,417039,3868273,3818575,421939,1788769,158933,1944606,458062,1124717,2691811,236697,1618392,2135255,402226,397561,306306,681809,357913
2015-12-11,10822844,13593844,1299518,653086,791767,1859389,5571133,2894942,5110782,6806783,2983769,5294412,21026834,1179483,10987376,5318105,3366550,3694188,3890682,7106097,6754001,8348479,1001071,1205859,5447122,1030981,3230977,5963300,4007935,6338621,#N/A,7749801,2089180,1332920,4845715,2452319,2627977,1209200,1781290,1346947,1086628,1491152,2008782,1883623,1060166,901753,1172288,1687682,1198587,803882,3033290,881323,893647,2949626,942317,302853,1389462,2766836,1960959,2905959,3286077,140018,413681,433352,3075633,1341190,1375566,804541,2292764,604140,393424,1870993,4000836,1071055,1366812,3430645,2123053,14683789,353159,1027674,636112,2724363,1011797,3890203,904752,524725,1149566,247227,670356,215200,718625,3561762,2707514,301363,658212,1371835,1411505,139576,864045,#N/A,780063,364992,852872,430281,1805969,1067860,1012207,405773,353756,2051034,313634,1525103,636671,4221528,297007,638089,590748,1859807,1064241,718765,341695,1283587,108793,1402874,502400,604977,281249,548749,1106261,1049362,1154258,146599,2204413,5021247,856685,400593,1683054,2372701,874337,693687,950758,3120566,1749338,1338004,758578,456265,1177467,5278957,1525489,2375062,114878,2830048,15072080,261536,670691,263625,961478,305835,8304748,1652017,898579,1126211,195048,881922,358184,877813,759056,1286996,816161,3513148,872563,1222956,691217,309140,1112414,474369,1611771,878080,869898,246133,694634,67350,318063,2707793,3620729,668914,1452907,210805,1751600,329332,978028,2708372,409306,937881,2566695,399890,1023108,240338,816583,359441
2015-12-14,12034267,15468892,1064040,781690,791416,1523799,5622053,3259787,5191524,7906519,6458347,3409160,28320494,1098920,11960629,5114292,4007962,3621983,2926437,8333437,6460154,8884348,1392106,1364440,4761121,1101931,3869499,5096063,2764324,6492218,#N/A,7040213,3128831,1861987,5822957,2795728,2974789,1620559,2173390,2077335,1149753,1168869,1160815,2304635,1250040,921158,2182296,1526820,1392669,842813,2395776,840256,1551882,2055610,1046130,334160,1112582,1863537,1858418,2910391,4329485,123622,501743,418202,3787143,1080114,2095166,2005103,2131190,660182,358870,1610184,3682976,1278888,1437983,3316129,1764311,16361506,375068,1090739,552665,3344410,910305,5494472,929756,640696,1537116,165745,606190,300286,551308,4319969,2581148,710664,654839,1565215,1300359,122491,939031,#N/A,913714,252590,701383,306328,1597201,1540611,1215251,272614,406136,3030112,437782,1339880,607397,3819226,219761,1437734,567040,2799207,1448278,1155328,285208,1585345,141345,1767453,384400,621956,282682,614468,1274060,1110716,1774181,137288,2126310,6780847,925168,546199,2746092,1509583,975487,1159049,792033,2047571,2207501,1059506,1034853,267079,959302,5272361,1502647,2269308,89069,3002505,11962272,251112,623501,319692,1490486,587327,6476473,2027410,1236768,845335,229291,635961,458539,877813,719771,1506468,939602,4058102,564723,1021847,759445,269932,970762,452012,1245126,1582514,1020807,248666,836128,82434,463050,2094043,5671223,896278,1690332,271639,2795697,397250,1286357,3187823,390635,1410945,2290366,612397,581344,365998,946649,427137
2015-12-15,9790946,9706728,1277446,794293,938514,1346971,4575690,2731907,4767002,5998657,3821819,3421085,25304821,965030,12077764,5450591,3081314,4361617,4790063,6674240,7026369,8174362,1134701,1241802,4082952,1087649,3728013,5010468,3477438,4791946,#N/A,7353923,1901885,1285666,3405808,2423664,2193303,1501776,1770668,2221789,1769078,1049468,1472066,1984842,1123937,2213014,1278244,1173917,1804149,780934,2256034,885178,987350,2811794,1422681,314494,686745,2046021,2590489,4222995,2348271,246010,323798,355115,2188466,823090,2429673,718755,1963578,659416,437169,2106895,3451364,1163013,1542007,2310929,1569047,13322271,226895,1743057,451650,3887585,853285,5447125,459052,563618,1584831,196503,555611,250751,609724,2367386,2294321,429580,723347,1133266,1118465,146075,689619,#N/A,791979,402210,622489,429706,1451779,1292784,1169590,620740,442811,2010388,507258,1535076,853305,3404582,359735,526953,597476,1900578,1241597,701220,287629,1458392,160552,2122340,193538,1052253,343202,416368,1648863,1102382,1271076,144485,1829864,4899218,910497,495795,1821475,1302759,679472,866499,1286644,2100936,1998029,1590300,930567,326333,1128495,3539200,1747421,1495257,91529,3340451,8438009,237934,607377,354973,926238,472461,7675723,1697107,1515961,956304,208844,921883,201606,877813,700609,2138310,586913,4351103,559956,1337764,693701,364789,845254,244780,1130073,1062684,988782,173654,878997,76476,325042,3287401,5921061,586827,1543145,284019,1394366,523770,992443,3187803,466291,1320122,2359549,494753,643625,456746,1096562,721046
2015-12-16,11008081,9883765,915193,896795,613523,1441429,4373185,2489135,6178412,4459476,3033231,3446789,46078293,990671,11461046,5588238,3834775,3992881,3975809,8007870,7067372,7453967,1026482,1334559,4492472,733446,3291200,6043238,2725932,4348832,#N/A,6065275,1824531,1724504,4048016,1647224,2259328,1806046,1528240,1459075,1348583,956993,783049,2036867,803419,1275458,995484,1957710,1337665,759717,2747241,717745,899456,2079187,834343,322867,684277,1526798,2443081,2234990,2682260,118472,314327,349127,2664731,1344733,1738521,689265,2293770,1315247,545851,2167682,3437580,1337042,1152465,2337046,1531873,18080933,365681,1036995,454149,2002328,984328,3865722,812020,696345,722082,200892,621566,200541,461004,3029712,3175260,356477,651060,1342085,1366354,86167,548400,#N/A,749163,300665,491449,327051,1274044,1050148,1449187,431237,326869,1898346,333676,1406953,574227,2682731,260248,798999,650864,2530795,2419213,975422,288545,870331,192639,1311520,317677,776717,257633,335954,1156268,1010037,1133906,152247,1965563,4386598,885525,417839,3234286,1340688,1133182,778540,694984,1755882,1931672,1662421,1211255,267445,962664,3969691,1328828,1690347,111999,3051021,7693643,353929,480708,219215,1158785,354630,8800733,1688478,1115875,818722,191830,273220,157798,877813,512049,1280446,732795,3528411,432502,755106,696007,195157,1236012,466630,1405672,711472,712566,267007,884944,68886,326315,2540303,4320594,564962,1328246,285599,1754859,742882,1259633,3213808,328735,1096488,2589038,410760,402265,463719,1158276,230051
2015-12-17,9729370,10675350,926310,550276,562711,1099226,5154810,3388225,5170080,5079760,3119324,2478616,22283983,1097950,9766142,5137922,3869858,2748911,4130099,7360414,6951789,9467919,1239470,1598892,3982997,873659,4303041,9923430,2594873,2864875,#N/A,4270029,1672516,1496810,4602186,2324992,2687022,2380607,1899221,2498522,1359262,1216834,1297391,1754705,1073764,783709,941937,1137572,1223692,1635807,1515970,624477,562936,1790561,920264,352946,1126134,1624067,2612286,2257395,3042735,138254,211786,599394,2872928,1417909,2230277,561592,2105196,771533,311157,2111490,3889727,1317085,1142973,2658747,1646381,12974423,534644,1132498,592518,2357445,965695,5531991,729141,1035797,1292893,181898,584669,232073,687901,2597880,1847260,496112,708483,1357019,1274468,81463,446859,#N/A,922519,238526,582226,447471,1242010,1522134,1089871,273498,302905,1516679,769038,1357353,647253,5246396,378174,1168749,516402,2156296,1315992,726917,243834,705871,121217,1795535,381967,402521,222249,356187,1013091,745106,1234296,629265,2310629,8213643,836488,514640,1606708,1290412,828360,689426,651634,1970321,1538282,1187914,915538,397986,972645,6049500,1264589,1707081,85130,1862340,7857987,262790,785158,261025,1135485,409634,6763418,1767042,1234017,806049,148687,567909,342402,877813,649076,1588410,531556,3313856,728876,902525,598935,186598,1031550,235557,1269725,875709,1083726,215281,815741,142961,415459,2957847,4124032,617520,1179031,178522,2513228,540634,876222,2173560,284267,1101137,1645084,427241,395396,514887,1086200,463388
2015-12-18,37268690,40065845,2342863,1461037,1478668,4427776,11664651,7950271,10876892,12540262,7680770,6592399,37228785,3909288,26409079,12093633,12938417,9983198,9016944,26461859,17742135,16726893,4670710,2141027,12709497,3874538,9584684,11413133,9937636,9070436,#N/A,8859996,6284830,4494613,7556866,6271212,4154463,4896265,7884860,3698459,3192991,3558493,2974173,6001741,2676643,3286750,4345827,2560847,3906548,2452452,5063770,2117496,3006445,5010162,2371617,1222117,2827982,8785215,5138602,7339134,7890200,362598,739547,798268,11950581,2939621,4175297,2913396,4977674,1980446,485329,3410238,6646099,2912192,4119843,5391335,6329807,33425176,700767,3038988,1472989,5741872,1961942,21118691,1677246,1310842,3485224,336388,1504230,635477,2098762,9929590,5081360,860872,2346196,2285403,3051168,277899,1561404,#N/A,1717854,912574,2554505,1113294,2558997,2914942,2499147,1233119,884354,5791270,1141543,2957373,959852,9156636,1339323,1786076,1028780,3812359,3314527,2742337,827985,1750176,518003,2468854,1468024,1277438,771919,1577430,3090518,2268195,3499272,547600,4401137,12595099,1733601,1170208,7867236,3268594,2482182,2030601,2316042,5896913,2661552,2162481,2426845,1405629,1951619,14042790,6418686,5026692,315551,12440483,17084906,610277,1819727,2905442,2618014,1087343,14832940,4857230,2453288,3372183,729719,1128195,829119,877813,2915998,2947540,2231315,13128946,2578510,1976338,3322286,1038672,4519812,1055204,2391029,1712312,8677473,1043150,1873206,335872,1533368,8726416,5234161,2283017,3651179,713216,2670255,1707414,4603529,8981289,1843444,2295081,2686720,2888634,1048063,1073276,1294189,672646
2015-12-21,8652970,11922850,822752,520240,584629,1468491,3411506,2871836,8856925,4325379,3391150,3493399,16058389,904431,9129474,3762206,2525919,2641359,5145821,6866100,5738144,5073714,874562,968042,3343545,1101158,3256434,4161379,4752464,3460832,#N/A,3692812,1328680,1434834,4841197,1623611,1815436,1463696,1203727,2096567,1269364,1188557,1097261,1864363,828904,713797,1320733,1247906,1564405,676395,2835699,585970,1433792,1674711,830388,333127,1323360,1611697,1164938,1961426,2443975,106869,233395,527874,2697898,1184086,924910,878299,1861576,646572,190166,898859,2607350,956401,1269222,2682946,1803885,13278469,430495,1271214,412993,2170228,690691,4433438,433418,625394,2520815,115470,447700,170050,506895,3244772,2430468,434648,462552,1434094,707548,101053,563564,#N/A,624093,504127,545295,235168,1331960,754359,814653,258465,396345,1565628,489262,1049220,428233,2409257,300722,709201,360029,1194031,1063017,1012581,277260,685432,149664,1461460,232611,587358,191407,1286183,950190,667354,1374834,201147,1086285,5729275,663598,411154,2646651,1611691,733455,689202,597406,2061445,1043019,1251695,734035,257637,793772,5421407,1291910,1831079,209361,1739912,8868874,292219,420536,275726,974280,650314,11769277,1214642,906618,734240,125917,482871,526022,877813,416599,1234036,474582,2881441,555199,464262,866838,240169,599216,412947,1503404,914564,1109028,209140,566340,47460,509684,5933064,4153022,516438,1258863,201422,2181334,949879,735064,2282583,232054,1666861,1058704,437477,370149,232501,575529,575564
2015-12-22,6275557,7719614,747819,708048,506099,1272079,3140616,2144223,3834320,5415694,2550679,1337531,13916241,1011824,6212933,3270486,2539802,3405019,3434348,5257983,4992143,5122725,869074,962837,4184759,942389,3548027,3939726,2459297,3107416,#N/A,3922245,1424469,1455668,3441819,2410669,1762439,1610952,987022,825309,1025798,1630388,718723,2341970,764937,848716,1007669,742823,1258637,557675,1931307,647453,579355,1579447,825084,296126,744112,1347268,1473890,1779290,1970644,92052,143302,367355,2104525,1030439,904587,573179,1437257,517931,230455,1901781,2979980,1158841,1628901,2509513,2207404,10705831,394951,734856,331773,2372043,782191,2775101,682211,473119,2296152,121450,427442,220914,567361,1869897,1415242,318292,474522,1557435,953184,65244,551722,1941931,1105617,365097,413638,257154,1585575,1787471,764671,223290,389709,2354855,289549,1210942,381804,3336969,252604,420925,328515,1331000,1248240,641983,284941,674308,128275,1193596,200861,611879,122566,386271,1091805,758994,1209049,181289,1586556,4738206,723057,530650,1683135,1230822,949382,883221,859167,1278864,804187,1346312,1684257,409501,799232,4668130,1015909,1712202,54022,1470046,6808335,254568,460476,270917,983471,449073,12146576,1113691,1180950,902337,296607,410168,167252,877813,537177,1143180,708556,2695573,740954,498076,604644,387216,663400,245414,1406829,569891,996063,229461,483152,63836,319462,5652369,2909459,330888,836190,150368,1883531,585737,743653,2878856,162954,1175706,783799,400081,257596,177154,560131,466783
2015-12-23,5986411,7317771,711516,572414,533758,1214909,3944870,2386946,5470400,4982312,2241506,2170264,15875527,950429,6085009,3597111,4255591,2733914,2863172,4981590,3381151,4814145,836934,679706,2862812,1089595,2691688,3640366,3388207,2517717,#N/A,5611658,1360368,1011707,1428966,1745442,1707229,1047060,929713,714462,803420,7391682,477935,1373225,727594,710114,1342029,676941,1184155,420640,1378559,381342,839556,1976923,520077,619395,1187051,1399887,1846332,1900036,1316616,80366,150469,594655,2199553,753987,1257907,790329,1458318,585421,267983,918423,1912870,1024699,754465,2218153,1847156,8197171,163925,500242,604285,2847169,635413,2268711,397844,700131,1324729,118046,316101,178085,349211,2996302,1886496,354191,481922,1552480,688353,74172,408686,1541231,598918,369304,269296,228980,1447205,1015493,639456,167632,262379,1913306,306257,3817672,227479,2972850,137258,1215010,304544,2229244,1659758,643811,224865,903128,102031,1996464,117771,319733,216314,415003,1126544,1369649,866858,134410,1757381,11863336,457656,252157,1186707,1460624,695346,748581,739922,1460413,1074660,1192141,774958,214076,638886,2886821,1068902,1239504,54531,1394847,8123363,149425,327945,166888,699663,341457,5936990,1534347,989854,674432,269286,482290,113125,877813,555035,645626,586914,3623664,532286,600778,647819,203030,494646,387149,925610,652075,603699,186464,458671,52957,170938,4964958,3681708,324546,1607452,117848,1705706,429874,630184,1365523,163826,841265,820830,504202,221378,152238,524899,429667
2015-12-24,3191446,3298334,288410,229469,233095,550366,1304654,1026622,1544460,2070891,936809,766760,12908098,368783,2936771,1819739,1262722,1048565,1891396,2403526,1955612,2514782,430191,410917,1107055,315417,1359037,2049334,1367428,972062,#N/A,1607176,944681,524764,1634646,802927,791267,505333,667889,465284,352800,2383823,203290,668299,510412,252924,417318,299898,688365,231882,440215,215398,311829,836524,298547,119778,465344,685079,518774,861078,754470,46640,132435,186769,1407333,451673,487104,396241,741394,218364,139159,542759,901752,634618,449164,881840,627122,3968678,116206,284377,209437,1012106,303474,1883870,241764,293033,816320,51330,174069,57365,261413,790935,611211,145483,332681,622816,329272,31689,239003,623669,354492,97455,163626,196932,714078,541474,365331,83339,124320,632668,400383,746184,135448,1065977,80353,235513,160483,919466,533728,358342,95249,239889,102339,450498,88746,192085,90769,134920,383583,340694,363381,76938,510582,3891213,220635,141927,942382,471945,243039,300097,310361,643095,442051,526886,367108,106730,189807,1550036,370518,847315,43429,647913,3085203,69710,198166,80886,318094,340825,3412651,482794,485318,507876,79507,120516,77661,877813,193788,1006970,398074,929344,262097,229185,414971,122449,421168,119939,394275,417054,367221,77897,225980,34418,102771,4697425,1163792,166188,601318,60306,754917,207767,420548,811888,71052,483803,399543,292877,155660,87481,179570,138369
2015-12-28,6011627,5260450,800503,458130,581900,744648,2909922,1878695,2154510,2847186,1681165,1387761,10341019,469533,5010470,2342001,1392376,1309561,2087776,3924383,2632169,3219045,684849,488906,1994437,437275,1882812,3386157,2389037,1225292,#N/A,2399666,1322391,597482,902140,1947024,1247926,832492,908448,855665,527232,1815790,354877,1062847,579908,306314,999270,436308,919472,476137,1485143,405801,1090609,1852705,491725,184680,581468,848191,1130382,1418698,1301435,65806,119286,182596,1669302,709576,852192,364002,1347575,492692,181179,678554,2026186,730159,715546,1632304,955566,6180624,95198,467077,343015,1726550,559699,2630892,289701,307183,1903736,102362,307437,103545,352615,1222751,1203589,233459,263417,1094538,734654,60720,369991,856371,597277,244446,237426,215705,1134759,706967,660407,131931,166601,935813,187175,1284306,212966,1143719,114120,361061,246278,736121,828390,527408,119408,785395,71858,534385,205544,241367,74695,755229,566855,284818,877274,112341,1925729,4679239,362296,258165,987714,844330,567105,360987,365516,923367,647533,865571,504036,162262,378927,2411760,677311,1276627,38338,705922,6302720,99272,361396,82450,484599,689916,3464555,897028,658968,700840,138728,604414,153008,877813,183350,1183680,388579,1882249,358052,391813,577804,178518,594774,128855,644326,370465,489513,124246,391586,46153,199888,3812611,2281395,361432,608301,91580,996825,349319,1060173,1080017,187665,1287707,820723,532620,175058,121576,405356,325369
2015-12-29,5647475,7119221,1217233,565496,602398,900069,3297705,1562791,2858291,2661251,2108978,1264350,10681326,726409,4940500,2455501,2005528,1539828,1740952,4134394,3860839,4227731,703377,777994,2235799,824753,2315616,3097241,3256279,1548317,#N/A,2928998,1213580,768485,1534201,1588396,1257097,1027484,927522,1005589,745104,1696976,434832,1233729,692441,557272,1143184,533348,868527,517104,1044253,385034,631548,1005487,649385,235252,561659,1085300,832521,2122952,1556475,120099,189857,181978,1483600,639778,1170810,491293,1728464,401972,252478,803854,1943804,834146,1375105,1262776,965017,8860133,144085,614511,398906,1745014,510696,3710670,196552,339107,1727435,68108,430523,178676,378208,2628177,1059919,324512,379586,885672,605226,104139,505663,1199431,374840,219287,334387,242154,1069404,743402,669569,131573,318549,1208728,218484,975079,224848,1604384,171690,299074,375269,973287,829450,676014,175365,543094,99385,478484,195689,388382,159808,184665,655315,390390,1120742,276565,1191259,2648660,542538,276680,1405681,843908,470383,475542,581984,1165556,717328,738075,495328,174783,551923,2614489,558175,938810,67400,983143,5665217,192489,278168,137378,573870,479319,4770828,764307,643031,570038,132368,186892,119753,877813,364434,663804,477007,2637704,544322,505665,455869,177907,648012,270854,911061,453136,638526,173097,495194,69454,258738,2461409,1476858,345699,530323,128377,885790,398659,803895,1235523,155680,648794,428810,566311,248100,152500,403204,398079
2015-12-30,4329931,6226431,688573,444469,359544,732410,2508295,1147015,2293587,2843236,1591996,1075858,8953789,511446,5956558,2269716,2059329,1097925,1554010,3798426,3366989,2783290,533063,542381,1507150,502681,1661302,2724640,1735500,1711508,#N/A,2200024,913541,644006,1789660,1403002,1238847,1308690,801591,960150,466766,1448286,392009,1012414,528469,432020,723476,505363,1053743,516100,1200471,328251,561059,941029,507236,248238,529278,943093,949246,1318182,1093986,71986,154295,610115,1376832,707671,770040,420881,1270752,357041,181982,632903,1624494,641832,745125,1423925,765083,9257841,97130,437423,332045,1654296,458097,1982860,225957,383224,658771,52176,293783,229610,283868,3030185,877998,332432,248546,880592,472004,66514,516832,1205226,383546,161672,224045,300163,850350,670018,593340,162515,346686,1018864,200198,807972,248428,1119920,94790,342710,282120,724226,659167,457280,200286,422674,80574,673012,156432,217245,115238,230529,452630,544801,751708,83816,843034,1934656,377472,265302,1308272,1481310,440364,430285,460227,720232,570930,684857,453074,165740,395226,2207878,486791,1086719,68070,984593,6081972,94049,301531,120640,510643,359219,3786185,1269056,469451,455124,204296,193235,158767,877813,173172,638324,444933,1503484,319476,381671,429536,184021,575510,303981,636376,477350,660213,137866,364996,41485,215947,2394642,1618153,303413,647473,110635,938963,281975,649404,1038694,117918,602858,410546,486417,195186,146146,363143,173150
2015-12-31,8442325,8189821,990941,627489,586078,1494648,3947562,2144498,4360753,3862985,2106483,2122865,13932700,885214,7100801,3853041,3530243,2263972,2652453,7526070,5035923,5767304,1296460,1383145,3830742,730523,3130626,4044432,2560381,2961880,#N/A,3633375,1617423,1164209,1469284,2067904,1655773,1339770,1321047,1029525,820116,1897761,650837,1613835,967393,564873,1153457,819504,1225821,677588,1098904,733533,821951,1563003,758729,326802,858878,1181414,1855503,2475265,1752690,128794,314123,360012,2294949,923266,1350563,490065,1648821,673966,319801,1212278,2687184,960706,1059479,1837489,1326114,12801945,243858,708633,488470,1819564,690302,2572241,418593,470981,827359,103656,408991,346328,570699,2355325,1530194,410140,506352,1112903,1009561,78777,483163,1580978,582842,366397,492055,496350,1569246,1016230,904583,248289,335565,1894298,450259,1224640,338483,2206556,217561,574795,386371,2207978,1397604,977296,235170,732957,156715,803179,322307,364446,232247,303988,728140,701174,1013065,849696,1333091,2602786,682085,415876,2022087,1079692,695248,603403,776765,1689322,994364,726084,898099,311138,469706,3297206,1122343,1818791,94273,1369408,7047195,132905,395742,229657,591065,413729,6746079,966542,985684,730603,212000,284716,226067,877813,339303,768586,935581,2488991,629920,558495,637481,360221,948498,523655,736651,614938,780012,166460,407699,94960,248118,2618603,1903128,554403,1416020,188480,1131668,365544,783142,1871791,164574,875143,597518,574026,341181,339612,574580,168996
2016-01-04,12782609,15611983,2105316,1136900,1283823,2500159,9400620,4266894,7070021,5832278,3452138,3326344,37024821,1540872,10917538,6860423,4706306,3808353,3532359,8263117,9628348,9645623,1977977,2304863,4864013,1649078,4416663,5286629,4110265,3764533,#N/A,7658898,2874779,1883882,2273035,3108095,3847561,2864088,2347802,2332105,1965031,3088202,1139669,2329277,2103275,1033310,1479978,1211071,1439848,866617,1670477,895457,1181256,3720991,1040503,679681,1238485,2790149,2520609,4774828,4123302,233811,316249,605436,3012206,1595257,1974890,813130,2746544,695030,434989,1922741,4229866,1880811,1923273,1908919,1870407,16642306,347968,1438831,622105,2872874,1147417,4089324,1375916,890096,2348170,154913,1018566,540950,913131,5105672,2866714,576207,823939,1458540,1162864,178995,783603,2738932,956464,468926,874720,808309,1548980,2197331,1768822,315252,428210,2301626,466170,1825482,510388,3441390,296443,909205,741795,2176907,2120904,1309907,371211,979915,192778,1330722,546786,708182,324960,916741,993868,780642,3120129,255756,2155246,4510228,1194045,532952,2147807,1447223,1205218,1053431,827244,2516240,1643166,1235664,1319481,336686,1028515,4117908,1572064,2308179,213050,1919098,6910888,352163,583423,325352,1918994,716136,13531364,1567100,1323622,997584,253395,587794,381779,877813,845979,1545944,1124604,3224365,979110,979537,988213,664899,1168174,512060,1185191,972379,1308243,291656,940049,113470,358393,4260392,2828556,704931,1440037,266188,1581940,425008,1277977,5484449,389134,908571,903870,673062,659010,412255,819420,375674
2016-01-05,11234879,8173316,1227971,868135,682561,1232764,4650574,2086748,4170153,4114097,3860530,2317433,15946550,784408,7211627,3606276,4819747,2221224,2579102,7815415,4339243,5760879,1238087,1194860,3984583,774338,3339911,5025684,4976576,3526990,#N/A,4659362,2237908,1064098,2716654,2349240,3020848,1701412,1373668,3127888,902533,2849493,694939,1638940,1713553,765133,904548,800238,1291892,641851,1236733,751476,785479,2588551,1102475,647204,829860,2654804,1885348,2401530,2998694,212510,256741,422619,2428285,657164,1959884,1022033,2210644,692290,622214,1399774,2751073,1179624,2027540,1701701,1627202,12081429,328352,1092045,506525,2013945,1076755,3580001,653570,538709,928696,88638,427030,229630,659083,2683021,1686070,395179,664662,959035,856493,107422,746541,1387849,575122,228820,545748,352559,1477962,2106586,1261951,309282,470176,1664022,412571,1193427,490306,4872085,246189,1346251,492846,1549379,1338698,912816,186763,694399,152970,1414071,289033,511947,205128,415306,974560,683459,1805311,263786,1702437,6383742,840563,811747,1920404,1120333,1224973,1108521,731430,2438589,1205209,1678935,896530,245046,656159,3404224,903333,2760163,128380,1835306,6026990,322211,871218,435464,1393275,759808,13974678,1426978,875710,646941,147897,546619,236245,877813,438774,1350170,654881,2362517,539705,938972,776662,509659,908600,318448,668119,731477,922815,511332,758119,76326,399086,5308235,2336460,502043,2885786,188849,1285240,629535,909688,3440631,328267,805587,709505,448479,365352,544602,446679,265861
